tiempo,diag_group,iafas,tipo_consumo,TOTAL_NETO
2024-12-01,Próstata,SIS,MEDICAMENTO,25.5
2024-12-01,Próstata,SIS,PROCEDIMIENTO,3637.6200000000003
2025-01-01,Colon,FISSAL,INSUMO,195839.83000000002
2025-01-01,Colon,FISSAL,MEDICAMENTO,85911.9377
2025-01-01,Colon,FISSAL,PROCEDIMIENTO,304429.77
2025-01-01,Colon,SIS,INSUMO,219.06
2025-01-01,Colon,SIS,MEDICAMENTO,35.384600000000006
2025-01-01,Colon,SIS,PROCEDIMIENTO,1814.3799999999999
2025-01-01,Cuello uterino,FISSAL,INSUMO,238171.82
2025-01-01,Cuello uterino,FISSAL,MEDICAMENTO,233064.6391
2025-01-01,Cuello uterino,FISSAL,PROCEDIMIENTO,893350.28
2025-01-01,Cuello uterino,SIS,INSUMO,1933.6200000000001
2025-01-01,Cuello uterino,SIS,MEDICAMENTO,524.516
2025-01-01,Cuello uterino,SIS,PROCEDIMIENTO,10502.59
2025-01-01,Estómago,FISSAL,INSUMO,194177.75
2025-01-01,Estómago,FISSAL,MEDICAMENTO,156379.3631
2025-01-01,Estómago,FISSAL,PROCEDIMIENTO,383615.88
2025-01-01,Estómago,SIS,INSUMO,983.21
2025-01-01,Estómago,SIS,MEDICAMENTO,470.2295
2025-01-01,Estómago,SIS,PROCEDIMIENTO,4166.54
2025-01-01,Leucemias,FISSAL,INSUMO,554325.53
2025-01-01,Leucemias,FISSAL,MEDICAMENTO,815128.5706
2025-01-01,Leucemias,FISSAL,PROCEDIMIENTO,2129552.41
2025-01-01,Leucemias,SIS,INSUMO,6111.74
2025-01-01,Leucemias,SIS,MEDICAMENTO,23678.9553
2025-01-01,Leucemias,SIS,PROCEDIMIENTO,66239.06
2025-01-01,Linfomas,FISSAL,INSUMO,170846.1
2025-01-01,Linfomas,FISSAL,MEDICAMENTO,311623.0143
2025-01-01,Linfomas,FISSAL,PROCEDIMIENTO,719146.95
2025-01-01,Linfomas,SIS,INSUMO,11.280000000000001
2025-01-01,Linfomas,SIS,MEDICAMENTO,171.01999999999998
2025-01-01,Linfomas,SIS,PROCEDIMIENTO,10140.76
2025-01-01,Mama,FISSAL,INSUMO,368507.37
2025-01-01,Mama,FISSAL,MEDICAMENTO,470865.5586
2025-01-01,Mama,FISSAL,PROCEDIMIENTO,1476953.8800000001
2025-01-01,Mama,SIS,INSUMO,890.3
2025-01-01,Mama,SIS,MEDICAMENTO,116.5
2025-01-01,Mama,SIS,PROCEDIMIENTO,15966.279999999999
2025-01-01,No oncológico (comparador),FISSAL,INSUMO,6092.33
2025-01-01,No oncológico (comparador),FISSAL,MEDICAMENTO,1784.834
2025-01-01,No oncológico (comparador),FISSAL,PROCEDIMIENTO,9667.56
2025-01-01,No oncológico (comparador),SIS,INSUMO,61371.23
2025-01-01,No oncológico (comparador),SIS,MEDICAMENTO,183608.222
2025-01-01,No oncológico (comparador),SIS,PROCEDIMIENTO,205616.85
2025-01-01,Otro,FISSAL,INSUMO,45396.52
2025-01-01,Otro,FISSAL,MEDICAMENTO,91561.0499
2025-01-01,Otro,FISSAL,PROCEDIMIENTO,85319.59
2025-01-01,Otro,SIS,INSUMO,1910135.311
2025-01-01,Otro,SIS,MEDICAMENTO,1504526.4344
2025-01-01,Otro,SIS,PROCEDIMIENTO,3924841.39
2025-01-01,Próstata,FISSAL,INSUMO,104266.58
2025-01-01,Próstata,FISSAL,MEDICAMENTO,95769.7021
2025-01-01,Próstata,FISSAL,PROCEDIMIENTO,287354.79
2025-01-01,Próstata,SIS,INSUMO,149.39
2025-01-01,Próstata,SIS,MEDICAMENTO,688.4999999999999
2025-01-01,Próstata,SIS,PROCEDIMIENTO,6979.05
2025-02-01,Colon,FISSAL,INSUMO,209055.07
2025-02-01,Colon,FISSAL,MEDICAMENTO,77944.1585
2025-02-01,Colon,FISSAL,PROCEDIMIENTO,297354.09
2025-02-01,Colon,SIS,INSUMO,31.17
2025-02-01,Colon,SIS,MEDICAMENTO,142.38
2025-02-01,Colon,SIS,PROCEDIMIENTO,2049.04
2025-02-01,Cuello uterino,FISSAL,INSUMO,244823.73
2025-02-01,Cuello uterino,FISSAL,MEDICAMENTO,217029.1221
2025-02-01,Cuello uterino,FISSAL,PROCEDIMIENTO,898797.15
2025-02-01,Cuello uterino,SIS,INSUMO,2459.3
2025-02-01,Cuello uterino,SIS,MEDICAMENTO,740.16
2025-02-01,Cuello uterino,SIS,PROCEDIMIENTO,15637.45
2025-02-01,Estómago,FISSAL,INSUMO,141140.77
2025-02-01,Estómago,FISSAL,MEDICAMENTO,138138.4083
2025-02-01,Estómago,FISSAL,PROCEDIMIENTO,331151.95
2025-02-01,Estómago,SIS,INSUMO,369.23
2025-02-01,Estómago,SIS,MEDICAMENTO,200.9448
2025-02-01,Estómago,SIS,PROCEDIMIENTO,1275.02
2025-02-01,Leucemias,FISSAL,INSUMO,418472.88
2025-02-01,Leucemias,FISSAL,MEDICAMENTO,996651.9613
2025-02-01,Leucemias,FISSAL,PROCEDIMIENTO,2470320.78
2025-02-01,Leucemias,SIS,INSUMO,1712.27
2025-02-01,Leucemias,SIS,MEDICAMENTO,792.51
2025-02-01,Leucemias,SIS,PROCEDIMIENTO,35158.689999999995
2025-02-01,Linfomas,FISSAL,INSUMO,237630.54
2025-02-01,Linfomas,FISSAL,MEDICAMENTO,375627.2265
2025-02-01,Linfomas,FISSAL,PROCEDIMIENTO,760241.73
2025-02-01,Linfomas,SIS,INSUMO,1040.35
2025-02-01,Linfomas,SIS,MEDICAMENTO,80.39
2025-02-01,Linfomas,SIS,PROCEDIMIENTO,9814.39
2025-02-01,Mama,FISSAL,INSUMO,384031.14
2025-02-01,Mama,FISSAL,MEDICAMENTO,488178.3877
2025-02-01,Mama,FISSAL,PROCEDIMIENTO,1356274.66
2025-02-01,Mama,SIS,INSUMO,1233.37
2025-02-01,Mama,SIS,MEDICAMENTO,89.616
2025-02-01,Mama,SIS,PROCEDIMIENTO,10453.859999999999
2025-02-01,No oncológico (comparador),FISSAL,INSUMO,463.84000000000003
2025-02-01,No oncológico (comparador),FISSAL,MEDICAMENTO,2412.5
2025-02-01,No oncológico (comparador),FISSAL,PROCEDIMIENTO,7782.58
2025-02-01,No oncológico (comparador),SIS,INSUMO,45394.86
2025-02-01,No oncológico (comparador),SIS,MEDICAMENTO,144646.1539
2025-02-01,No oncológico (comparador),SIS,PROCEDIMIENTO,163253.62
2025-02-01,Otro,FISSAL,INSUMO,39260.12
2025-02-01,Otro,FISSAL,MEDICAMENTO,125160.39
2025-02-01,Otro,FISSAL,PROCEDIMIENTO,78664.19
2025-02-01,Otro,SIS,INSUMO,2100745.893
2025-02-01,Otro,SIS,MEDICAMENTO,1639223.2485
2025-02-01,Otro,SIS,PROCEDIMIENTO,3918010.39
2025-02-01,Próstata,FISSAL,INSUMO,104924.93000000001
2025-02-01,Próstata,FISSAL,MEDICAMENTO,116350.9536
2025-02-01,Próstata,FISSAL,PROCEDIMIENTO,301793.61
2025-02-01,Próstata,SIS,INSUMO,856.0699999999999
2025-02-01,Próstata,SIS,MEDICAMENTO,1301.97
2025-02-01,Próstata,SIS,PROCEDIMIENTO,9142.55
2025-03-01,Colon,FISSAL,INSUMO,140513.0
2025-03-01,Colon,FISSAL,MEDICAMENTO,71244.4574
2025-03-01,Colon,FISSAL,PROCEDIMIENTO,263870.58
2025-03-01,Colon,SIS,INSUMO,108.09
2025-03-01,Colon,SIS,MEDICAMENTO,102.63
2025-03-01,Colon,SIS,PROCEDIMIENTO,1147.97
2025-03-01,Cuello uterino,FISSAL,INSUMO,198629.63999999998
2025-03-01,Cuello uterino,FISSAL,MEDICAMENTO,225061.1245
2025-03-01,Cuello uterino,FISSAL,PROCEDIMIENTO,847237.74
2025-03-01,Cuello uterino,SIS,INSUMO,498.09
2025-03-01,Cuello uterino,SIS,MEDICAMENTO,149.45000000000002
2025-03-01,Cuello uterino,SIS,PROCEDIMIENTO,12069.16
2025-03-01,Estómago,FISSAL,INSUMO,241021.55
2025-03-01,Estómago,FISSAL,MEDICAMENTO,102567.5708
2025-03-01,Estómago,FISSAL,PROCEDIMIENTO,367355.48
2025-03-01,Estómago,SIS,INSUMO,389.84
2025-03-01,Estómago,SIS,MEDICAMENTO,498.76
2025-03-01,Estómago,SIS,PROCEDIMIENTO,830.79
2025-03-01,Leucemias,FISSAL,INSUMO,579011.44
2025-03-01,Leucemias,FISSAL,MEDICAMENTO,1422395.7325
2025-03-01,Leucemias,FISSAL,PROCEDIMIENTO,2701862.31
2025-03-01,Leucemias,SIS,PROCEDIMIENTO,4724.0599999999995
2025-03-01,Linfomas,FISSAL,INSUMO,210394.38
2025-03-01,Linfomas,FISSAL,MEDICAMENTO,361136.6739
2025-03-01,Linfomas,FISSAL,PROCEDIMIENTO,881030.72
2025-03-01,Linfomas,SIS,INSUMO,3684.0499999999997
2025-03-01,Linfomas,SIS,MEDICAMENTO,25564.86
2025-03-01,Linfomas,SIS,PROCEDIMIENTO,11191.67
2025-03-01,Mama,FISSAL,INSUMO,354221.72
2025-03-01,Mama,FISSAL,MEDICAMENTO,447458.4681
2025-03-01,Mama,FISSAL,PROCEDIMIENTO,1441817.58
2025-03-01,Mama,SIS,INSUMO,448.94
2025-03-01,Mama,SIS,MEDICAMENTO,122.42
2025-03-01,Mama,SIS,PROCEDIMIENTO,7553.97
2025-03-01,No oncológico (comparador),FISSAL,INSUMO,2369.21
2025-03-01,No oncológico (comparador),FISSAL,MEDICAMENTO,3586.5280000000002
2025-03-01,No oncológico (comparador),FISSAL,PROCEDIMIENTO,13097.48
2025-03-01,No oncológico (comparador),SIS,INSUMO,30907.99
2025-03-01,No oncológico (comparador),SIS,MEDICAMENTO,182699.0294
2025-03-01,No oncológico (comparador),SIS,PROCEDIMIENTO,144389.15
2025-03-01,Otro,FISSAL,INSUMO,39684.72
2025-03-01,Otro,FISSAL,MEDICAMENTO,107509.703
2025-03-01,Otro,FISSAL,PROCEDIMIENTO,95444.51
2025-03-01,Otro,SIS,INSUMO,2084979.936
2025-03-01,Otro,SIS,MEDICAMENTO,1663759.2874
2025-03-01,Otro,SIS,PROCEDIMIENTO,4144657.62
2025-03-01,Próstata,FISSAL,INSUMO,91320.51
2025-03-01,Próstata,FISSAL,MEDICAMENTO,83564.4421
2025-03-01,Próstata,FISSAL,PROCEDIMIENTO,307054.06
2025-03-01,Próstata,SIS,INSUMO,7.470000000000001
2025-03-01,Próstata,SIS,MEDICAMENTO,4.32
2025-03-01,Próstata,SIS,PROCEDIMIENTO,1182.1399999999999
2025-04-01,Colon,FISSAL,INSUMO,222271.65
2025-04-01,Colon,FISSAL,MEDICAMENTO,105039.9339
2025-04-01,Colon,FISSAL,PROCEDIMIENTO,394336.24
2025-04-01,Colon,SIS,INSUMO,315.76
2025-04-01,Colon,SIS,MEDICAMENTO,221.28
2025-04-01,Colon,SIS,PROCEDIMIENTO,3513.79
2025-04-01,Cuello uterino,FISSAL,INSUMO,220896.75
2025-04-01,Cuello uterino,FISSAL,MEDICAMENTO,231585.6718
2025-04-01,Cuello uterino,FISSAL,PROCEDIMIENTO,844365.74
2025-04-01,Cuello uterino,SIS,INSUMO,182.14
2025-04-01,Cuello uterino,SIS,MEDICAMENTO,26.54
2025-04-01,Cuello uterino,SIS,PROCEDIMIENTO,10237.41
2025-04-01,Estómago,FISSAL,INSUMO,166635.4
2025-04-01,Estómago,FISSAL,MEDICAMENTO,74893.543
2025-04-01,Estómago,FISSAL,PROCEDIMIENTO,298744.95
2025-04-01,Estómago,SIS,INSUMO,2081.65
2025-04-01,Estómago,SIS,MEDICAMENTO,434.9025
2025-04-01,Estómago,SIS,PROCEDIMIENTO,2569.82
2025-04-01,Leucemias,FISSAL,INSUMO,551029.01
2025-04-01,Leucemias,FISSAL,MEDICAMENTO,912873.8528999999
2025-04-01,Leucemias,FISSAL,PROCEDIMIENTO,2233244.19
2025-04-01,Leucemias,SIS,INSUMO,52.519999999999996
2025-04-01,Leucemias,SIS,MEDICAMENTO,10.34
2025-04-01,Leucemias,SIS,PROCEDIMIENTO,2628.38
2025-04-01,Linfomas,FISSAL,INSUMO,188668.63
2025-04-01,Linfomas,FISSAL,MEDICAMENTO,397815.1039
2025-04-01,Linfomas,FISSAL,PROCEDIMIENTO,840059.32
2025-04-01,Linfomas,SIS,INSUMO,180.77
2025-04-01,Linfomas,SIS,MEDICAMENTO,306.7
2025-04-01,Linfomas,SIS,PROCEDIMIENTO,4881.04
2025-04-01,Mama,FISSAL,INSUMO,365876.9
2025-04-01,Mama,FISSAL,MEDICAMENTO,431849.2572
2025-04-01,Mama,FISSAL,PROCEDIMIENTO,1518142.19
2025-04-01,Mama,SIS,INSUMO,701.16
2025-04-01,Mama,SIS,MEDICAMENTO,101.288
2025-04-01,Mama,SIS,PROCEDIMIENTO,3982.56
2025-04-01,No oncológico (comparador),FISSAL,INSUMO,212.5
2025-04-01,No oncológico (comparador),FISSAL,MEDICAMENTO,3953.36
2025-04-01,No oncológico (comparador),FISSAL,PROCEDIMIENTO,14168.89
2025-04-01,No oncológico (comparador),SIS,INSUMO,68284.09
2025-04-01,No oncológico (comparador),SIS,MEDICAMENTO,95987.4421
2025-04-01,No oncológico (comparador),SIS,PROCEDIMIENTO,157113.33
2025-04-01,Otro,FISSAL,INSUMO,23770.25
2025-04-01,Otro,FISSAL,MEDICAMENTO,112017.785
2025-04-01,Otro,FISSAL,PROCEDIMIENTO,75542.98999999999
2025-04-01,Otro,SIS,INSUMO,2096658.546
2025-04-01,Otro,SIS,MEDICAMENTO,1657068.7973
2025-04-01,Otro,SIS,PROCEDIMIENTO,4069613.02
2025-04-01,Próstata,FISSAL,INSUMO,81309.97
2025-04-01,Próstata,FISSAL,MEDICAMENTO,92680.4284
2025-04-01,Próstata,FISSAL,PROCEDIMIENTO,262605.73
2025-04-01,Próstata,SIS,MEDICAMENTO,406.9
2025-04-01,Próstata,SIS,PROCEDIMIENTO,573.6800000000001
2025-05-01,Colon,FISSAL,INSUMO,232605.73
2025-05-01,Colon,FISSAL,MEDICAMENTO,74323.633
2025-05-01,Colon,FISSAL,PROCEDIMIENTO,339832.41
2025-05-01,Colon,SIS,PROCEDIMIENTO,558.1800000000001
2025-05-01,Cuello uterino,FISSAL,INSUMO,231458.11
2025-05-01,Cuello uterino,FISSAL,MEDICAMENTO,241716.3548
2025-05-01,Cuello uterino,FISSAL,PROCEDIMIENTO,868018.43
2025-05-01,Cuello uterino,SIS,INSUMO,35.26
2025-05-01,Cuello uterino,SIS,MEDICAMENTO,422.13
2025-05-01,Cuello uterino,SIS,PROCEDIMIENTO,2983.85
2025-05-01,Estómago,FISSAL,INSUMO,208297.39
2025-05-01,Estómago,FISSAL,MEDICAMENTO,118879.154
2025-05-01,Estómago,FISSAL,PROCEDIMIENTO,378385.27
2025-05-01,Estómago,SIS,INSUMO,5.59
2025-05-01,Estómago,SIS,MEDICAMENTO,82.74
2025-05-01,Estómago,SIS,PROCEDIMIENTO,1316.45
2025-05-01,Leucemias,FISSAL,INSUMO,713314.14
2025-05-01,Leucemias,FISSAL,MEDICAMENTO,1518322.6162
2025-05-01,Leucemias,FISSAL,PROCEDIMIENTO,3158322.73
2025-05-01,Leucemias,SIS,PROCEDIMIENTO,12752.26
2025-05-01,Linfomas,FISSAL,INSUMO,199005.6
2025-05-01,Linfomas,FISSAL,MEDICAMENTO,299562.7731
2025-05-01,Linfomas,FISSAL,PROCEDIMIENTO,765637.22
2025-05-01,Linfomas,SIS,INSUMO,684.54
2025-05-01,Linfomas,SIS,MEDICAMENTO,1131.74
2025-05-01,Linfomas,SIS,PROCEDIMIENTO,5560.61
2025-05-01,Mama,FISSAL,INSUMO,498759.46
2025-05-01,Mama,FISSAL,MEDICAMENTO,469627.3934
2025-05-01,Mama,FISSAL,PROCEDIMIENTO,1749558.75
2025-05-01,Mama,SIS,INSUMO,11.43
2025-05-01,Mama,SIS,MEDICAMENTO,90.16
2025-05-01,Mama,SIS,PROCEDIMIENTO,2067.37
2025-05-01,No oncológico (comparador),FISSAL,INSUMO,402.35
2025-05-01,No oncológico (comparador),FISSAL,MEDICAMENTO,5016.836
2025-05-01,No oncológico (comparador),FISSAL,PROCEDIMIENTO,11322.41
2025-05-01,No oncológico (comparador),SIS,INSUMO,36274.61
2025-05-01,No oncológico (comparador),SIS,MEDICAMENTO,97811.3642
2025-05-01,No oncológico (comparador),SIS,PROCEDIMIENTO,147149.92
2025-05-01,Otro,FISSAL,INSUMO,36716.38
2025-05-01,Otro,FISSAL,MEDICAMENTO,72651.151
2025-05-01,Otro,FISSAL,PROCEDIMIENTO,77842.06999999999
2025-05-01,Otro,SIS,INSUMO,2675842.015
2025-05-01,Otro,SIS,MEDICAMENTO,1599189.5852
2025-05-01,Otro,SIS,PROCEDIMIENTO,4460248.36
2025-05-01,Próstata,FISSAL,INSUMO,90409.02
2025-05-01,Próstata,FISSAL,MEDICAMENTO,94216.1972
2025-05-01,Próstata,FISSAL,PROCEDIMIENTO,264471.63
2025-05-01,Próstata,SIS,MEDICAMENTO,16.8
2025-05-01,Próstata,SIS,PROCEDIMIENTO,1327.99
2025-06-01,Colon,FISSAL,INSUMO,152810.83
2025-06-01,Colon,FISSAL,MEDICAMENTO,71864.6912
2025-06-01,Colon,FISSAL,PROCEDIMIENTO,283814.56
2025-06-01,Colon,SIS,INSUMO,5.59
2025-06-01,Colon,SIS,MEDICAMENTO,82.74
2025-06-01,Colon,SIS,PROCEDIMIENTO,1081.46
2025-06-01,Cuello uterino,FISSAL,INSUMO,301707.9
2025-06-01,Cuello uterino,FISSAL,MEDICAMENTO,260555.9558
2025-06-01,Cuello uterino,FISSAL,PROCEDIMIENTO,883033.1799999999
2025-06-01,Cuello uterino,SIS,INSUMO,228.11
2025-06-01,Cuello uterino,SIS,MEDICAMENTO,2.54
2025-06-01,Cuello uterino,SIS,PROCEDIMIENTO,4182.8
2025-06-01,Estómago,FISSAL,INSUMO,249155.49
2025-06-01,Estómago,FISSAL,MEDICAMENTO,150317.1177
2025-06-01,Estómago,FISSAL,PROCEDIMIENTO,407426.11
2025-06-01,Estómago,SIS,INSUMO,122.08
2025-06-01,Estómago,SIS,MEDICAMENTO,291.71999999999997
2025-06-01,Estómago,SIS,PROCEDIMIENTO,2213.22
2025-06-01,Leucemias,FISSAL,INSUMO,541071.04
2025-06-01,Leucemias,FISSAL,MEDICAMENTO,1450096.9332
2025-06-01,Leucemias,FISSAL,PROCEDIMIENTO,2800211.43
2025-06-01,Leucemias,SIS,INSUMO,54.559999999999995
2025-06-01,Leucemias,SIS,PROCEDIMIENTO,278.15999999999997
2025-06-01,Linfomas,FISSAL,INSUMO,171636.87
2025-06-01,Linfomas,FISSAL,MEDICAMENTO,302353.1825
2025-06-01,Linfomas,FISSAL,PROCEDIMIENTO,733823.03
2025-06-01,Linfomas,SIS,INSUMO,132.76999999999998
2025-06-01,Linfomas,SIS,MEDICAMENTO,1146.22
2025-06-01,Linfomas,SIS,PROCEDIMIENTO,1382.6399999999999
2025-06-01,Mama,FISSAL,INSUMO,370769.69
2025-06-01,Mama,FISSAL,MEDICAMENTO,474221.9489
2025-06-01,Mama,FISSAL,PROCEDIMIENTO,1643804.92
2025-06-01,Mama,SIS,INSUMO,100.12
2025-06-01,Mama,SIS,MEDICAMENTO,17.560000000000002
2025-06-01,Mama,SIS,PROCEDIMIENTO,3920.02
2025-06-01,No oncológico (comparador),FISSAL,INSUMO,573.35
2025-06-01,No oncológico (comparador),FISSAL,MEDICAMENTO,7453.9765
2025-06-01,No oncológico (comparador),FISSAL,PROCEDIMIENTO,15108.22
2025-06-01,No oncológico (comparador),SIS,INSUMO,36932.44
2025-06-01,No oncológico (comparador),SIS,MEDICAMENTO,101362.7563
2025-06-01,No oncológico (comparador),SIS,PROCEDIMIENTO,233710.26
2025-06-01,Otro,FISSAL,INSUMO,38267.43
2025-06-01,Otro,FISSAL,MEDICAMENTO,119184.4626
2025-06-01,Otro,FISSAL,PROCEDIMIENTO,125825.45
2025-06-01,Otro,SIS,INSUMO,2148277.75
2025-06-01,Otro,SIS,MEDICAMENTO,1542023.2767
2025-06-01,Otro,SIS,PROCEDIMIENTO,4150998.0
2025-06-01,Próstata,FISSAL,INSUMO,103640.75
2025-06-01,Próstata,FISSAL,MEDICAMENTO,89783.897
2025-06-01,Próstata,FISSAL,PROCEDIMIENTO,314116.15
2025-06-01,Próstata,SIS,INSUMO,74.95
2025-06-01,Próstata,SIS,MEDICAMENTO,387.04
2025-06-01,Próstata,SIS,PROCEDIMIENTO,762.3299999999999
2025-07-01,Colon,FISSAL,INSUMO,249763.05
2025-07-01,Colon,FISSAL,MEDICAMENTO,91610.8253
2025-07-01,Colon,FISSAL,PROCEDIMIENTO,322135.24
2025-07-01,Colon,SIS,INSUMO,0.31
2025-07-01,Colon,SIS,PROCEDIMIENTO,714.39
2025-07-01,Cuello uterino,FISSAL,INSUMO,251139.86000000002
2025-07-01,Cuello uterino,FISSAL,MEDICAMENTO,226294.2551
2025-07-01,Cuello uterino,FISSAL,PROCEDIMIENTO,816585.3200000001
2025-07-01,Cuello uterino,SIS,INSUMO,204.29
2025-07-01,Cuello uterino,SIS,MEDICAMENTO,34.94
2025-07-01,Cuello uterino,SIS,PROCEDIMIENTO,5292.39
2025-07-01,Estómago,FISSAL,INSUMO,170076.94999999998
2025-07-01,Estómago,FISSAL,MEDICAMENTO,80009.7438
2025-07-01,Estómago,FISSAL,PROCEDIMIENTO,292020.61
2025-07-01,Estómago,SIS,PROCEDIMIENTO,154.42
2025-07-01,Leucemias,FISSAL,INSUMO,587424.91
2025-07-01,Leucemias,FISSAL,MEDICAMENTO,1206128.6663
2025-07-01,Leucemias,FISSAL,PROCEDIMIENTO,2369048.92
2025-07-01,Leucemias,SIS,PROCEDIMIENTO,913.6700000000001
2025-07-01,Linfomas,FISSAL,INSUMO,256300.75
2025-07-01,Linfomas,FISSAL,MEDICAMENTO,317385.4944
2025-07-01,Linfomas,FISSAL,PROCEDIMIENTO,864535.24
2025-07-01,Linfomas,SIS,INSUMO,125.24000000000001
2025-07-01,Linfomas,SIS,MEDICAMENTO,1.44
2025-07-01,Linfomas,SIS,PROCEDIMIENTO,228.17999999999998
2025-07-01,Mama,FISSAL,INSUMO,389794.61
2025-07-01,Mama,FISSAL,MEDICAMENTO,489662.56309999997
2025-07-01,Mama,FISSAL,PROCEDIMIENTO,1627231.78
2025-07-01,Mama,SIS,INSUMO,509.05
2025-07-01,Mama,SIS,MEDICAMENTO,42.44
2025-07-01,Mama,SIS,PROCEDIMIENTO,5240.03
2025-07-01,No oncológico (comparador),FISSAL,INSUMO,222.64999999999998
2025-07-01,No oncológico (comparador),FISSAL,MEDICAMENTO,1927.18
2025-07-01,No oncológico (comparador),FISSAL,PROCEDIMIENTO,13141.78
2025-07-01,No oncológico (comparador),SIS,INSUMO,30233.59
2025-07-01,No oncológico (comparador),SIS,MEDICAMENTO,105436.4252
2025-07-01,No oncológico (comparador),SIS,PROCEDIMIENTO,164842.37
2025-07-01,Otro,FISSAL,INSUMO,62483.86
2025-07-01,Otro,FISSAL,MEDICAMENTO,186016.64370000002
2025-07-01,Otro,FISSAL,PROCEDIMIENTO,103078.05
2025-07-01,Otro,SIS,INSUMO,2130407.94
2025-07-01,Otro,SIS,MEDICAMENTO,1385285.927
2025-07-01,Otro,SIS,PROCEDIMIENTO,3859872.7600000002
2025-07-01,Próstata,FISSAL,INSUMO,81206.7
2025-07-01,Próstata,FISSAL,MEDICAMENTO,104117.2346
2025-07-01,Próstata,FISSAL,PROCEDIMIENTO,343059.71
2025-07-01,Próstata,SIS,INSUMO,0.43
2025-07-01,Próstata,SIS,MEDICAMENTO,5.96
2025-07-01,Próstata,SIS,PROCEDIMIENTO,2053.37
2025-08-01,Colon,FISSAL,INSUMO,182287.6
2025-08-01,Colon,FISSAL,MEDICAMENTO,73676.0021
2025-08-01,Colon,FISSAL,PROCEDIMIENTO,295204.46
2025-08-01,Colon,SIS,INSUMO,93.82000000000001
2025-08-01,Colon,SIS,MEDICAMENTO,27.78
2025-08-01,Colon,SIS,PROCEDIMIENTO,721.4300000000001
2025-08-01,Cuello uterino,FISSAL,INSUMO,235420.658
2025-08-01,Cuello uterino,FISSAL,MEDICAMENTO,209308.7444
2025-08-01,Cuello uterino,FISSAL,PROCEDIMIENTO,784013.51
2025-08-01,Cuello uterino,SIS,INSUMO,1909.59
2025-08-01,Cuello uterino,SIS,MEDICAMENTO,1462.1309999999999
2025-08-01,Cuello uterino,SIS,PROCEDIMIENTO,9188.109999999999
2025-08-01,Estómago,FISSAL,INSUMO,200000.96
2025-08-01,Estómago,FISSAL,MEDICAMENTO,111342.2328
2025-08-01,Estómago,FISSAL,PROCEDIMIENTO,341370.18
2025-08-01,Estómago,SIS,INSUMO,220.88
2025-08-01,Estómago,SIS,MEDICAMENTO,133.59
2025-08-01,Estómago,SIS,PROCEDIMIENTO,1078.01
2025-08-01,Leucemias,FISSAL,INSUMO,563281.35
2025-08-01,Leucemias,FISSAL,MEDICAMENTO,959491.3685
2025-08-01,Leucemias,FISSAL,PROCEDIMIENTO,2039359.8
2025-08-01,Leucemias,SIS,PROCEDIMIENTO,1190.69
2025-08-01,Linfomas,FISSAL,INSUMO,191686.76
2025-08-01,Linfomas,FISSAL,MEDICAMENTO,261022.3216
2025-08-01,Linfomas,FISSAL,PROCEDIMIENTO,679494.76
2025-08-01,Linfomas,SIS,INSUMO,221.85999999999999
2025-08-01,Linfomas,SIS,MEDICAMENTO,39.7
2025-08-01,Linfomas,SIS,PROCEDIMIENTO,73.38
2025-08-01,Mama,FISSAL,INSUMO,365814.1
2025-08-01,Mama,FISSAL,MEDICAMENTO,452023.948
2025-08-01,Mama,FISSAL,PROCEDIMIENTO,1462605.81
2025-08-01,Mama,SIS,INSUMO,301.81
2025-08-01,Mama,SIS,MEDICAMENTO,8.5
2025-08-01,Mama,SIS,PROCEDIMIENTO,5154.83
2025-08-01,No oncológico (comparador),FISSAL,INSUMO,292.67
2025-08-01,No oncológico (comparador),FISSAL,MEDICAMENTO,2049.67
2025-08-01,No oncológico (comparador),FISSAL,PROCEDIMIENTO,12386.85
2025-08-01,No oncológico (comparador),SIS,INSUMO,20786.915
2025-08-01,No oncológico (comparador),SIS,MEDICAMENTO,48207.3043
2025-08-01,No oncológico (comparador),SIS,PROCEDIMIENTO,158727.74
2025-08-01,Otro,FISSAL,INSUMO,17193.11
2025-08-01,Otro,FISSAL,MEDICAMENTO,164961.4956
2025-08-01,Otro,FISSAL,PROCEDIMIENTO,80388.74
2025-08-01,Otro,SIS,INSUMO,1882523.298
2025-08-01,Otro,SIS,MEDICAMENTO,1532018.0731
2025-08-01,Otro,SIS,PROCEDIMIENTO,3946304.66
2025-08-01,Próstata,FISSAL,INSUMO,97895.87
2025-08-01,Próstata,FISSAL,MEDICAMENTO,80723.5594
2025-08-01,Próstata,FISSAL,PROCEDIMIENTO,325384.82
2025-08-01,Próstata,SIS,INSUMO,3.7
2025-08-01,Próstata,SIS,MEDICAMENTO,294.5
2025-08-01,Próstata,SIS,PROCEDIMIENTO,548.51
